Radiation solaire diffuse ,Radiation solaire globale ,Temperature ,Humidite,Vitesse du vent ,Date,Heure,Latitude,Longitude,Azimuth Angle,Solar Elevation
0,0,17.4,74,1.0,16/03/2024,21:00,35.2512,-3.9376,118.2141065999448,-36.6831515701345
0,0,16.7,75,0.7,16/03/2024,22:00,35.2512,-3.9376,133.29497285672625,-46.64271158495973
0,0,16.0,74,1.2,16/03/2024,23:00,35.2512,-3.9376,153.91869834046645,-53.961106057140086
0,0,15.2,80,1.6,17/03/2024,00:00,35.2512,-3.9376,180.0,-56.36221690851443
0,0,14.4,78,3.6,17/03/2024,01:00,35.2512,-3.9376,205.83774376173454,-53.585267905270086
0,0,13.6,77,4.5,17/03/2024,02:00,35.2512,-3.9376,226.35845901335665,-46.31864257790335
0,0,13.2,82,5.4,17/03/2024,03:00,35.2512,-3.9376,241.4258444705913,-36.40333411395683
0,0,12.8,86,4.5,17/03/2024,04:00,35.2512,-3.9376,252.95108292220704,-25.112898481109298
0,0,12.5,84,3.9,17/03/2024,05:00,35.2512,-3.9376,262.5459421060456,-13.151453763155828
4,4,12.5,83,2.8,17/03/2024,06:00,35.2512,-3.9376,271.3176798001731,-0.9311213256628577
83,143,13.6,80,1.7,17/03/2024,07:00,35.2512,-3.9376,280.11867857985317,11.246186820063869
131,318,14.9,77,1.6,17/03/2024,08:00,35.2512,-3.9376,289.7879763883226,23.072926637580892
173,496,16.2,72,2.4,17/03/2024,09:00,35.2512,-3.9376,301.37032380412444,34.122552490539135
221,637,17.5,68,0.6,17/03/2024,10:00,35.2512,-3.9376,316.2791527496592,43.68483780612297
229,716,18.5,61,0.6,17/03/2024,11:00,35.2512,-3.9376,335.9699623952848,50.55549912381833
253,766,19.3,60,1.0,17/03/2024,12:00,35.2512,-3.9376,0.0,53.1353830914856
203,744,19.9,59,0.1,17/03/2024,13:00,35.2512,-3.9376,24.030037604715194,50.55549912381833
193,636,20.1,59,0.1,17/03/2024,14:00,35.2512,-3.9376,43.72084725034079,43.68483780612297
159,483,20.1,61,0.2,17/03/2024,15:00,35.2512,-3.9376,58.629676195875575,34.122552490539135
111,306,19.5,63,0.1,17/03/2024,16:00,35.2512,-3.9376,70.21202361167744,23.072926637580892
50,124,18.7,68,0.0,17/03/2024,17:00,35.2512,-3.9376,79.8813214201468,11.246186820063869
2,2,17.7,74,0.5,17/03/2024,18:00,35.2512,-3.9376,88.6823201998269,-0.9311213256628577
0,0,16.9,79,0.6,17/03/2024,19:00,35.2512,-3.9376,97.4540578939544,-13.151453763155828
0,0,16.2,79,0.6,17/03/2024,20:00,35.2512,-3.9376,107.04891707779296,-25.112898481109298
0,0,15.5,81,0.7,17/03/2024,21:00,35.2512,-3.9376,118.5741555294087,-36.40333411395683
0,0,14.8,86,0.6,17/03/2024,22:00,35.2512,-3.9376,133.64154098664335,-46.31864257790335
0,0,14.1,88,0.4,17/03/2024,23:00,35.2512,-3.9376,154.16225623826546,-53.585267905270086
0,0,13.6,89,0.5,18/03/2024,00:00,35.2512,-3.9376,180.0,-55.95928119638532
0,0,13.1,85,1.0,18/03/2024,01:00,35.2512,-3.9376,205.59820041748532,-53.20849655121762
0,0,12.6,87,0.9,18/03/2024,02:00,35.2512,-3.9376,226.01557393224883,-45.993152065232465
0,0,12.3,85,1.3,18/03/2024,03:00,35.2512,-3.9376,241.06796116606668,-36.12210938930474
0,0,12.0,89,0.6,18/03/2024,04:00,35.2512,-3.9376,252.60422710872808,-24.860875890306573
0,0,11.9,91,0.4,18/03/2024,05:00,35.2512,-3.9376,262.2110738681336,-12.91497200058214
5,5,11.9,94,0.3,18/03/2024,06:00,35.2512,-3.9376,270.9885636069396,-0.6986094423640736
86,143,13.1,87,0.4,18/03/2024,07:00,35.2512,-3.9376,279.78799805063807,11.485466232641699
142,312,14.4,83,1.4,18/03/2024,08:00,35.2512,-3.9376,289.45065454887407,23.3302828992735
191,491,15.8,71,1.1,18/03/2024,09:00,35.2512,-3.9376,301.0296482216751,34.41080782371037
245,619,17.1,62,0.6,18/03/2024,10:00,35.2512,-3.9376,315.9627857399993,44.01696274153884
255,721,18.3,57,0.6,18/03/2024,11:00,35.2512,-3.9376,335.7572572692116,50.93529158703568
259,728,19.1,54,1.3,18/03/2024,12:00,35.2512,-3.9376,0.0,53.5383188036147
272,682,19.6,52,1.4,18/03/2024,13:00,35.2512,-3.9376,24.24274273078839,50.93529158703568
278,570,19.8,51,2.6,18/03/2024,14:00,35.2512,-3.9376,44.03721426000073,44.01696274153884
213,442,19.7,52,2.0,18/03/2024,15:00,35.2512,-3.9376,58.970351778324904,34.41080782371037
129,277,19.2,54,2.8,18/03/2024,16:00,35.2512,-3.9376,70.54934545112593,23.3302828992735
63,104,18.3,57,3.6,18/03/2024,17:00,35.2512,-3.9376,80.21200194936196,11.485466232641699
1,1,17.3,63,6.2,18/03/2024,18:00,35.2512,-3.9376,89.01143639306044,-0.6986094423640736
0,0,16.6,71,4.5,18/03/2024,19:00,35.2512,-3.9376,97.7889261318664,-12.91497200058214
0,0,15.8,72,2.4,18/03/2024,20:00,35.2512,-3.9376,107.39577289127193,-24.860875890306573
0,0,15.0,72,4.5,18/03/2024,21:00,35.2512,-3.9376,118.93203883393332,-36.12210938930474
0,0,14.3,72,3.1,18/03/2024,22:00,35.2512,-3.9376,133.98442606775117,-45.993152065232465
0,0,13.5,77,1.4,18/03/2024,23:00,35.2512,-3.9376,154.40179958251468,-53.20849655121762
0,0,12.8,77,1.3,19/03/2024,00:00,35.2512,-3.9376,180.0,-55.5559867925534
0,0,12.1,78,2.6,19/03/2024,01:00,35.2512,-3.9376,205.36262786379896,-52.83091721896437
0,0,11.4,81,4.2,19/03/2024,02:00,35.2512,-3.9376,225.67640483135142,-45.66635708168732
0,0,11.0,81,4.5,19/03/2024,03:00,35.2512,-3.9376,240.7123222629024,-35.83957605213874
0,0,10.6,86,3.6,19/03/2024,04:00,35.2512,-3.9376,252.25847763142343,-24.60783017316686
0,0,10.3,91,2.0,19/03/2024,05:00,35.2512,-3.9376,261.87654220527526,-12.677853597197767
7,7,10.4,89,0.8,19/03/2024,06:00,35.2512,-3.9376,270.6591870474212,-0.46586750318606107
96,174,11.8,85,2.8,19/03/2024,07:00,35.2512,-3.9376,279.456461156573,11.724585107048924
71,382,13.4,77,4.8,19/03/2024,08:00,35.2512,-3.9376,289.1117230298403,23.5871422991968
95,570,15.0,65,2.8,19/03/2024,09:00,35.2512,-3.9376,300.686313924468,34.69836755386624
121,716,16.4,59,3.6,19/03/2024,10:00,35.2512,-3.9376,315.64257309890763,44.34849940406348
137,808,17.6,55,3.6,19/03/2024,11:00,35.2512,-3.9376,335.54085702292326,51.31502887057535
139,837,18.5,52,1.7,19/03/2024,12:00,35.2512,-3.9376,0.0,53.94161320744661
130,798,19.1,52,1.4,19/03/2024,13:00,35.2512,-3.9376,24.459142977076723,51.31502887057535
113,693,19.3,49,0.5,19/03/2024,14:00,35.2512,-3.9376,44.357426901092396,44.34849940406348
86,537,19.2,51,0.8,19/03/2024,15:00,35.2512,-3.9376,59.31368607553205,34.69836755386624
70,339,18.6,52,0.5,19/03/2024,16:00,35.2512,-3.9376,70.88827697015972,23.5871422991968
49,133,17.6,56,0.6,19/03/2024,17:00,35.2512,-3.9376,80.54353884342696,11.724585107048924
2,2,16.5,62,1.4,19/03/2024,18:00,35.2512,-3.9376,89.34081295257879,-0.46586750318606107
0,0,15.7,69,1.2,19/03/2024,19:00,35.2512,-3.9376,98.12345779472474,-12.677853597197767
0,0,14.9,73,0.6,19/03/2024,20:00,35.2512,-3.9376,107.74152236857655,-24.60783017316686
0,0,14.2,76,1.0,19/03/2024,21:00,35.2512,-3.9376,119.2876777370976,-35.83957605213874
0,0,13.4,77,1.6,19/03/2024,22:00,35.2512,-3.9376,134.32359516864858,-45.66635708168732
0,0,12.6,77,1.7,19/03/2024,23:00,35.2512,-3.9376,154.63737213620104,-52.83091721896437
0,0,12.1,81,1.2,20/03/2024,00:00,35.2512,-3.9376,180.0,-55.15245320185434
0,0,11.5,85,0.9,20/03/2024,01:00,35.2512,-3.9376,205.1309814620361,-52.4526552854673
0,0,10.9,86,2.6,20/03/2024,02:00,35.2512,-3.9376,225.3409811041261,-45.33837546105113
0,0,10.5,88,2.0,20/03/2024,03:00,35.2512,-3.9376,240.35900363194077,-35.555833884061926
0,0,10.2,91,0.8,20/03/2024,04:00,35.2512,-3.9376,251.91392241078984,-24.353846986654176
0,0,10.0,89,1.2,20/03/2024,05:00,35.2512,-3.9376,261.54243553504705,-12.440176751983316
8,8,10.1,86,1.0,20/03/2024,06:00,35.2512,-3.9376,270.3296369158828,-0.2329721225816428
97,187,11.6,84,0.9,20/03/2024,07:00,35.2512,-3.9376,279.12415276773555,11.963463095007029
62,409,13.4,80,1.2,20/03/2024,08:00,35.2512,-3.9376,288.77126177651644,23.843415262862266
64,607,15.1,72,1.4,20/03/2024,09:00,35.2512,-3.9376,300.3403834088328,34.98512736935756
80,764,16.6,64,1.1,20/03/2024,10:00,35.2512,-3.9376,315.31852923534683,44.679327152737415
93,857,17.9,58,0.8,20/03/2024,11:00,35.2512,-3.9376,335.3207148559628,51.69458558020313
98,883,18.9,59,1.2,20/03/2024,12:00,35.2512,-3.9376,0.0,54.34514679814568
92,839,19.5,55,2.4,20/03/2024,13:00,35.2512,-3.9376,24.67928514403717,51.69458558020313
78,732,19.8,53,4.8,20/03/2024,14:00,35.2512,-3.9376,44.681470764653184,44.679327152737415
61,567,19.7,53,4.2,20/03/2024,15:00,35.2512,-3.9376,59.65961659116721,34.98512736935756
53,361,19.1,54,4.8,20/03/2024,16:00,35.2512,-3.9376,71.22873822348359,23.843415262862266
44,144,18.0,60,6.2,20/03/2024,17:00,35.2512,-3.9376,80.87584723226445,11.963463095007029
2,2,16.8,63,10.1,20/03/2024,18:00,35.2512,-3.9376,89.67036308411718,-0.2329721225816428
0,0,16.1,69,9.3,20/03/2024,19:00,35.2512,-3.9376,98.45756446495292,-12.440176751983316
0,0,15.4,72,12.4,20/03/2024,20:00,35.2512,-3.9376,108.08607758921018,-24.353846986654176
0,0,14.7,75,11.0,20/03/2024,21:00,35.2512,-3.9376,119.64099636805923,-35.555833884061926
0,0,14.1,79,9.3,20/03/2024,22:00,35.2512,-3.9376,134.6590188958739,-45.33837546105113
0,0,13.4,83,9.3,20/03/2024,23:00,35.2512,-3.9376,154.8690185379639,-52.4526552854673
0,0,12.9,84,5.7,21/03/2024,00:00,35.2512,-3.9376,180.0,-54.74880000000002
0,0,12.4,85,4.5,21/03/2024,01:00,35.2512,-3.9376,204.90321586021884,-52.0738362292482
0,0,11.8,87,5.7,21/03/2024,02:00,35.2512,-3.9376,225.0093287916793,-45.009325754875306
0,0,11.5,88,4.2,21/03/2024,03:00,35.2512,-3.9376,240.00807831295083,-35.27098371889957
0,0,11.3,88,1.7,21/03/2024,04:00,35.2512,-3.9376,251.57064772314192,-24.099012884924093
0,0,11.1,95,1.2,21/03/2024,05:00,35.2512,-3.9376,261.20884155170796,-12.202020185644614
9,9,11.2,95,1.0,21/03/2024,06:00,35.2512,-3.9376,270.0,0.0
97,188,12.7,87,2.0,21/03/2024,07:00,35.2512,-3.9376,278.7911584482921,12.2020201856446
67,397,14.4,82,2.0,21/03/2024,08:00,35.2512,-3.9376,288.42935227685814,24.099012884924093
86,588,16.1,69,2.8,21/03/2024,09:00,35.2512,-3.9376,299.99192168704917,35.27098371889957
110,735,17.6,63,3.9,21/03/2024,10:00,35.2512,-3.9376,314.9906712083207,45.00932575487532
131,823,18.8,61,4.2,21/03/2024,11:00,35.2512,-3.9376,335.0967841397812,52.07383622924818
134,851,19.8,57,2.4,21/03/2024,12:00,35.2512,-3.9376,0.0,54.7488
118,816,20.4,54,2.0,21/03/2024,13:00,35.2512,-3.9376,24.90321586021879,52.07383622924818
101,710,20.7,53,2.2,21/03/2024,14:00,35.2512,-3.9376,45.00932879167931,45.00932575487532
79,550,20.6,52,1.6,21/03/2024,15:00,35.2512,-3.9376,60.008078312950836,35.27098371889957
65,351,20.0,53,3.6,21/03/2024,16:00,35.2512,-3.9376,71.57064772314187,24.099012884924093
47,142,19.0,57,3.1,21/03/2024,17:00,35.2512,-3.9376,81.2088415517079,12.2020201856446
3,3,17.8,63,3.4,21/03/2024,18:00,35.2512,-3.9376,90.0,0.0
0,0,17.1,69,2.6,21/03/2024,19:00,35.2512,-3.9376,98.79115844829205,-12.202020185644614
0,0,16.5,72,1.2,21/03/2024,20:00,35.2512,-3.9376,108.42935227685808,-24.099012884924093
0,0,15.9,74,0.8,21/03/2024,21:00,35.2512,-3.9376,119.99192168704916,-35.27098371889957
0,0,15.2,79,0.6,21/03/2024,22:00,35.2512,-3.9376,134.9906712083207,-45.009325754875306
0,0,14.6,81,0.5,21/03/2024,23:00,35.2512,-3.9376,155.09678413978116,-52.0738362292482
0,0,14.1,83,0.5,22/03/2024,00:00,35.2512,-3.9376,180.0,-54.34514679814569
0,0,13.7,80,1.1,22/03/2024,01:00,35.2512,-3.9376,204.67928514403718,-51.694585580203125
0,0,13.2,82,1.6,22/03/2024,02:00,35.2512,-3.9376,224.68147076465317,-44.679327152737415
0,0,13.0,83,2.6,22/03/2024,03:00,35.2512,-3.9376,239.6596165911672,-34.98512736935757
0,0,12.7,86,1.7,22/03/2024,04:00,35.2512,-3.9376,251.22873822348362,-23.84341526286225
0,0,12.6,87,1.3,22/03/2024,05:00,35.2512,-3.9376,260.87584723226445,-11.963463095007057
13,13,12.8,87,2.0,22/03/2024,06:00,35.2512,-3.9376,269.6703630841172,0.2329721225816428
93,137,13.7,82,1.2,22/03/2024,07:00,35.2512,-3.9376,278.45756446495295,12.440176751983302
208,260,14.6,75,2.0,22/03/2024,08:00,35.2512,-3.9376,288.08607758921016,24.35384698665419
262,441,15.8,68,2.0,22/03/2024,09:00,35.2512,-3.9376,299.64099636805923,35.555833884061926
324,558,16.8,64,2.6,22/03/2024,10:00,35.2512,-3.9376,314.65901889587394,45.33837546105112
370,601,17.6,61,7.2,22/03/2024,11:00,35.2512,-3.9376,334.86901853796394,52.45265528546732
314,804,18.6,61,6.2,22/03/2024,12:00,35.2512,-3.9376,0.0,55.152453201854335
357,557,18.9,57,5.4,22/03/2024,13:00,35.2512,-3.9376,25.130981462036083,52.45265528546732
262,283,18.5,60,6.2,22/03/2024,14:00,35.2512,-3.9376,45.34098110412608,45.33837546105112
49,49,17.6,66,6.7,22/03/2024,15:00,35.2512,-3.9376,60.359003631940745,35.555833884061926
168,212,17.2,71,8.3,22/03/2024,16:00,35.2512,-3.9376,71.91392241078982,24.35384698665419
73,100,16.6,82,5.1,22/03/2024,17:00,35.2512,-3.9376,81.54243553504708,12.440176751983302
9,9,16.1,72,4.8,22/03/2024,18:00,35.2512,-3.9376,90.32963691588282,0.2329721225816428
0,0,15.6,79,2.6,22/03/2024,19:00,35.2512,-3.9376,99.12415276773555,-11.963463095007057
0,0,15.1,81,2.0,22/03/2024,20:00,35.2512,-3.9376,108.7712617765164,-23.84341526286225
0,0,14.6,83,1.0,22/03/2024,21:00,35.2512,-3.9376,120.34038340883279,-34.98512736935757
0,0,14.1,81,0.8,22/03/2024,22:00,35.2512,-3.9376,135.31852923534683,-44.679327152737415
0,0,13.6,79,0.4,22/03/2024,23:00,35.2512,-3.9376,155.32071485596282,-51.694585580203125
0,0,13.0,80,0.1,23/03/2024,00:00,35.2512,-3.9376,180.0,-53.94161320744661
0,0,12.5,80,0.1,23/03/2024,01:00,35.2512,-3.9376,204.45914297707674,-51.31502887057533
0,0,11.9,84,0.4,23/03/2024,02:00,35.2512,-3.9376,224.35742690109242,-44.34849940406349
0,0,11.6,86,0.0,23/03/2024,03:00,35.2512,-3.9376,239.31368607553205,-34.698367553866234
0,0,11.3,92,0.0,23/03/2024,04:00,35.2512,-3.9376,250.8882769701597,-23.587142299196785
0,0,11.1,89,0.1,23/03/2024,05:00,35.2512,-3.9376,260.543538843427,-11.724585107048938
11,11,11.3,86,0.3,23/03/2024,06:00,35.2512,-3.9376,269.3408129525788,0.46586750318606107
108,173,12.6,82,0.6,23/03/2024,07:00,35.2512,-3.9376,278.1234577947248,12.677853597197753
117,368,14.2,73,1.1,23/03/2024,08:00,35.2512,-3.9376,287.74152236857657,24.607830173166874
160,546,15.8,67,2.2,23/03/2024,09:00,35.2512,-3.9376,299.2876777370976,35.83957605213873
223,675,17.1,63,4.5,23/03/2024,10:00,35.2512,-3.9376,314.3235951686486,45.6663570816873
228,756,18.2,56,3.9,23/03/2024,11:00,35.2512,-3.9376,334.63737213620107,52.83091721896437
243,797,19.1,53,4.2,23/03/2024,12:00,35.2512,-3.9376,0.0,55.555986792553384
217,763,19.7,52,4.5,23/03/2024,13:00,35.2512,-3.9376,25.36262786379892,52.83091721896437
186,660,20.0,52,6.7,23/03/2024,14:00,35.2512,-3.9376,45.67640483135139,45.6663570816873
128,524,20.0,50,7.5,23/03/2024,15:00,35.2512,-3.9376,60.7123222629024,35.83957605213873
95,330,19.4,51,14.2,23/03/2024,16:00,35.2512,-3.9376,72.25847763142342,24.607830173166874
83,135,18.5,53,8.3,23/03/2024,17:00,35.2512,-3.9376,81.87654220527521,12.677853597197753
3,3,17.3,55,3.4,23/03/2024,18:00,35.2512,-3.9376,90.65918704742121,0.46586750318606107
0,0,16.6,59,2.2,23/03/2024,19:00,35.2512,-3.9376,99.456461156573,-11.724585107048938
0,0,15.8,61,1.0,23/03/2024,20:00,35.2512,-3.9376,109.1117230298403,-23.587142299196785
0,0,15.0,62,0.6,23/03/2024,21:00,35.2512,-3.9376,120.68631392446795,-34.698367553866234
0,0,14.2,67,0.6,23/03/2024,22:00,35.2512,-3.9376,135.64257309890758,-44.34849940406349
0,0,13.4,66,0.5,23/03/2024,23:00,35.2512,-3.9376,155.54085702292326,-51.31502887057533
0,0,12.8,70,0.9,24/03/2024,00:00,35.2512,-3.9376,180.0,-53.538318803614715
0,0,12.1,75,2.2,24/03/2024,01:00,35.2512,-3.9376,204.24274273078845,-50.93529158703569
0,0,11.4,80,4.8,24/03/2024,02:00,35.2512,-3.9376,224.03721426000075,-44.01696274153886
0,0,11.0,82,4.2,24/03/2024,03:00,35.2512,-3.9376,238.9703517783249,-34.41080782371036
0,0,10.6,83,1.7,24/03/2024,04:00,35.2512,-3.9376,250.54934545112593,-23.330282899273485
0,0,10.4,83,1.2,24/03/2024,05:00,35.2512,-3.9376,260.212001949362,-11.485466232641713
13,13,10.6,80,1.2,24/03/2024,06:00,35.2512,-3.9376,269.0114363930604,0.6986094423640736
101,207,12.2,75,1.6,24/03/2024,07:00,35.2512,-3.9376,277.7889261318664,12.91497200058214
60,421,13.9,71,2.2,24/03/2024,08:00,35.2512,-3.9376,287.3957728912719,24.860875890306588
77,614,15.6,60,2.2,24/03/2024,09:00,35.2512,-3.9376,298.93203883393335,36.12210938930473
92,769,17.1,55,3.6,24/03/2024,10:00,35.2512,-3.9376,313.9844260677512,45.993152065232465
107,860,18.4,49,2.4,24/03/2024,11:00,35.2512,-3.9376,334.40179958251474,53.20849655121762
114,883,19.3,47,3.1,24/03/2024,12:00,35.2512,-3.9376,0.0,55.959281196385305
103,843,19.9,48,3.4,24/03/2024,13:00,35.2512,-3.9376,25.598200417485284,53.20849655121762
82,743,20.2,47,2.4,24/03/2024,14:00,35.2512,-3.9376,46.01557393224881,45.993152065232465
66,575,20.1,48,4.5,24/03/2024,15:00,35.2512,-3.9376,61.06796116606665,36.12210938930473
55,371,19.4,51,5.1,24/03/2024,16:00,35.2512,-3.9376,72.60422710872807,24.860875890306588
88,155,18.4,57,3.9,24/03/2024,17:00,35.2512,-3.9376,82.2110738681336,12.91497200058214
3,3,17.1,59,1.6,24/03/2024,18:00,35.2512,-3.9376,90.98856360693956,0.6986094423640736
0,0,16.4,64,0.9,24/03/2024,19:00,35.2512,-3.9376,99.78799805063801,-11.485466232641713
0,0,15.7,65,0.5,24/03/2024,20:00,35.2512,-3.9376,109.45065454887407,-23.330282899273485
0,0,15.0,67,0.8,24/03/2024,21:00,35.2512,-3.9376,121.0296482216751,-34.41080782371036
0,0,14.2,70,0.9,24/03/2024,22:00,35.2512,-3.9376,135.96278573999925,-44.01696274153886
0,0,13.5,73,0.4,24/03/2024,23:00,35.2512,-3.9376,155.75725726921155,-50.93529158703569
0,0,13.0,70,1.2,25/03/2024,00:00,35.2512,-3.9376,180.0,-53.13538309148561
0,0,12.5,77,1.3,25/03/2024,01:00,35.2512,-3.9376,204.03003760471523,-50.55549912381832
0,0,12.0,78,1.6,25/03/2024,02:00,35.2512,-3.9376,223.7208472503408,-43.68483780612297
0,0,11.7,79,2.0,25/03/2024,03:00,35.2512,-3.9376,238.6296761958756,-34.122552490539135
0,0,11.4,79,2.6,25/03/2024,04:00,35.2512,-3.9376,250.21202361167744,-23.072926637580892
0,0,11.2,87,3.4,25/03/2024,05:00,35.2512,-3.9376,259.88132142014683,-11.246186820063883
11,11,11.4,87,3.4,25/03/2024,06:00,35.2512,-3.9376,268.6823201998269,0.9311213256628577
103,165,12.6,86,3.6,25/03/2024,07:00,35.2512,-3.9376,277.4540578939544,13.151453763155814
157,340,14.0,81,4.5,25/03/2024,08:00,35.2512,-3.9376,287.0489170777929,25.112898481109312
232,506,15.4,70,7.2,25/03/2024,09:00,35.2512,-3.9376,298.5741555294087,36.403334113956845
287,627,16.6,64,6.2,25/03/2024,10:00,35.2512,-3.9376,313.64154098664335,46.31864257790333
346,679,17.6,61,7.5,25/03/2024,11:00,35.2512,-3.9376,334.16225623826546,53.58526790527009
357,681,18.3,59,8.3,25/03/2024,12:00,35.2512,-3.9376,0.0,56.362216908514405
344,659,18.7,54,7.8,25/03/2024,13:00,35.2512,-3.9376,25.837743761734526,53.58526790527009
310,552,18.9,53,9.3,25/03/2024,14:00,35.2512,-3.9376,46.358459013356665,46.31864257790333
242,425,18.7,56,6.7,25/03/2024,15:00,35.2512,-3.9376,61.425844470591294,36.403334113956845
156,278,18.2,58,7.2,25/03/2024,16:00,35.2512,-3.9376,72.95108292220706,25.112898481109312
80,115,17.3,61,6.7,25/03/2024,17:00,35.2512,-3.9376,82.5459421060456,13.151453763155814
1,1,16.4,66,3.1,25/03/2024,18:00,35.2512,-3.9376,91.3176798001731,0.9311213256628577
0,0,15.9,71,3.4,25/03/2024,19:00,35.2512,-3.9376,100.1186785798532,-11.246186820063883
0,0,15.3,70,3.6,25/03/2024,20:00,35.2512,-3.9376,109.78797638832256,-23.072926637580892
0,0,14.8,68,4.5,25/03/2024,21:00,35.2512,-3.9376,121.37032380412441,-34.122552490539135
0,0,14.3,73,2.4,25/03/2024,22:00,35.2512,-3.9376,136.2791527496592,-43.68483780612297
0,0,13.8,78,2.4,25/03/2024,23:00,35.2512,-3.9376,155.96996239528477,-50.55549912381832
0,0,13.5,76,1.2,26/03/2024,00:00,35.2512,-3.9376,180.0,-52.73292546960687
0,0,13.1,80,0.7,26/03/2024,01:00,35.2512,-3.9376,203.82098073747846,-50.17577673686097
0,0,12.8,79,1.6,26/03/2024,02:00,35.2512,-3.9376,223.40833779526986,-43.352245573678516
0,0,12.6,77,1.7,26/03/2024,03:00,35.2512,-3.9376,238.29171939006966,-33.83370655434379
0,0,12.4,77,1.6,26/03/2024,04:00,35.2512,-3.9376,249.87638988347837,-22.815163700108926
0,0,12.3,75,1.7,26/03/2024,05:00,35.2512,-3.9376,259.5515814408337,-11.006827508355101
12,12,12.5,75,2.0,26/03/2024,06:00,35.2512,-3.9376,268.3535511768343,1.1633266659751484
116,179,14.0,69,1.1,26/03/2024,07:00,35.2512,-3.9376,277.1189422269644,13.387221252839751
111,387,15.7,63,1.1,26/03/2024,08:00,35.2512,-3.9376,286.70104451374795,25.363813241746243
168,558,17.3,54,0.9,26/03/2024,09:00,35.2512,-3.9376,298.21410659994484,36.683151570134505
237,681,18.7,50,1.7,26/03/2024,10:00,35.2512,-3.9376,313.29497285672625,46.642711584959734
253,784,19.9,47,1.6,26/03/2024,11:00,35.2512,-3.9376,333.9186983404665,53.96110605714007
271,792,20.8,47,1.7,26/03/2024,12:00,35.2512,-3.9376,0.0,56.764674530393116
229,749,21.4,44,1.7,26/03/2024,13:00,35.2512,-3.9376,26.0813016595335,53.96110605714007
221,637,21.7,43,2.6,26/03/2024,14:00,35.2512,-3.9376,46.70502714327376,46.642711584959734
206,469,21.5,45,1.4,26/03/2024,15:00,35.2512,-3.9376,61.78589340005516,36.683151570134505
134,314,20.9,48,1.3,26/03/2024,16:00,35.2512,-3.9376,73.29895548625207,25.363813241746243
88,134,19.9,54,1.7,26/03/2024,17:00,35.2512,-3.9376,82.88105777303558,13.387221252839751
3,3,18.8,57,2.4,26/03/2024,18:00,35.2512,-3.9376,91.6464488231657,1.1633266659751484
0,0,18.1,64,3.6,26/03/2024,19:00,35.2512,-3.9376,100.44841855916633,-11.006827508355101
0,0,17.3,70,1.7,26/03/2024,20:00,35.2512,-3.9376,110.12361011652163,-22.815163700108926
0,0,16.6,77,3.1,26/03/2024,21:00,35.2512,-3.9376,121.70828060993034,-33.83370655434379
0,0,15.9,77,2.8,26/03/2024,22:00,35.2512,-3.9376,136.59166220473014,-43.352245573678516
0,0,15.1,78,5.7,26/03/2024,23:00,35.2512,-3.9376,156.17901926252154,-50.17577673686097
0,0,14.4,86,5.1,27/03/2024,00:00,35.2512,-3.9376,180.0,-52.33106519485767
0,0,13.6,86,6.2,27/03/2024,01:00,35.2512,-3.9376,203.61552530901452,-49.79624949890075
0,0,12.8,90,8.8,27/03/2024,02:00,35.2512,-3.9376,223.0996954914398,-43.019307283217216
0,0,12.4,89,5.1,27/03/2024,03:00,35.2512,-3.9376,237.9565390703692,-33.544375631984735
0,0,11.9,89,5.7,27/03/2024,04:00,35.2512,-3.9376,249.54252121473422,-22.557084826622656
0,0,11.6,90,7.2,27/03/2024,05:00,35.2512,-3.9376,259.2228655210278,-10.767469180575489
17,17,11.8,87,3.9,27/03/2024,06:00,35.2512,-3.9376,268.0252161405944,1.3951491457099365
107,212,13.6,76,4.2,27/03/2024,07:00,35.2512,-3.9376,276.7836690092783,13.622197449134532
79,420,15.5,70,2.8,27/03/2024,08:00,35.2512,-3.9376,286.35224646868323,25.613536476855558
106,607,17.3,58,4.2,27/03/2024,09:00,35.2512,-3.9376,297.85197379967576,36.96146430090487
